iso,admin1,year,prop
BEN,BEN_borgou_0,2003,0.10275381374928538
BEN,BEN_borgou_0,2004,0.10275381374928538
BEN,BEN_borgou_0,2005,0.10275381374928538
BEN,BEN_borgou_0,2006,0.10275381374928538
BEN,BEN_borgou_0,2007,0.09858614936286367
BEN,BEN_borgou_0,2008,0.09441848497644188
BEN,BEN_borgou_0,2009,0.09025082059002014
BEN,BEN_borgou_0,2010,0.0860831562035984
BEN,BEN_borgou_0,2011,0.08191549181717665
BEN,BEN_borgou_0,2012,0.0777478274307549
BEN,BEN_borgou_0,2013,0.08657810535782491
BEN,BEN_borgou_0,2014,0.09540838328489491
BEN,BEN_borgou_0,2015,0.1042386612119649
BEN,BEN_borgou_0,2016,0.1130689391390349
BEN,BEN_borgou_0,2017,0.12189921706610497
BEN,BEN_borgou_0,2018,0.130729494993175
BEN,BEN_borgou_0,2019,0.130729494993175
BEN,BEN_borgou_0,2020,0.130729494993175
BEN,BEN_borgou_0,2021,0.130729494993175
BEN,BEN_borgou_0,2022,0.130729494993175
BEN,BEN_borgou_0,2023,0.130729494993175
BEN,BEN_borgou_0,2024,0.130729494993175
BEN,BEN_borgou_0,2025,0.130729494993175
BEN,BEN_borgou_0,2026,0.130729494993175
BEN,BEN_borgou_0,2027,0.130729494993175
BEN,BEN_borgou_0,2028,0.130729494993175
BEN,BEN_borgou_0,2029,0.130729494993175
BEN,BEN_borgou_0,2030,0.130729494993175
BEN,BEN_collines_0,2000,0.07175156507026687
BEN,BEN_collines_0,2001,0.07175156507026687
BEN,BEN_collines_0,2002,0.07175156507026687
BEN,BEN_collines_0,2003,0.07175156507026687
BEN,BEN_collines_0,2004,0.07175156507026687
BEN,BEN_collines_0,2005,0.07175156507026687
BEN,BEN_collines_0,2006,0.07175156507026687
BEN,BEN_collines_0,2007,0.0702224791405793
BEN,BEN_collines_0,2008,0.06869339321089173
BEN,BEN_collines_0,2009,0.06716430728120415
BEN,BEN_collines_0,2010,0.06563522135151657
BEN,BEN_collines_0,2011,0.06410613542182902
BEN,BEN_collines_0,2012,0.06257704949214143
BEN,BEN_collines_0,2013,0.06276472211006089
BEN,BEN_collines_0,2014,0.06295239472798035
BEN,BEN_collines_0,2015,0.06314006734589979
BEN,BEN_collines_0,2016,0.06332773996381924
BEN,BEN_collines_0,2017,0.06351541258173873
BEN,BEN_collines_0,2018,0.06370308519965819
BEN,BEN_collines_0,2019,0.06370308519965819
BEN,BEN_collines_0,2020,0.06370308519965819
BEN,BEN_collines_0,2021,0.06370308519965819
BEN,BEN_collines_0,2022,0.06370308519965819
BEN,BEN_collines_0,2023,0.06370308519965819
BEN,BEN_collines_0,2024,0.06370308519965819
BEN,BEN_collines_0,2025,0.06370308519965819
BEN,BEN_collines_0,2026,0.06370308519965819
BEN,BEN_collines_0,2027,0.06370308519965819
BEN,BEN_collines_0,2028,0.06370308519965819
BEN,BEN_collines_0,2029,0.06370308519965819
BEN,BEN_collines_0,2030,0.06370308519965819
BEN,BEN_couffo_0,2000,0.08112166382047131
BEN,BEN_couffo_0,2001,0.08112166382047131
BEN,BEN_couffo_0,2002,0.08112166382047131
BEN,BEN_couffo_0,2003,0.08112166382047131
BEN,BEN_couffo_0,2004,0.08112166382047131
BEN,BEN_couffo_0,2005,0.08112166382047131
BEN,BEN_couffo_0,2006,0.08112166382047131
BEN,BEN_couffo_0,2007,0.07997871379296674
BEN,BEN_couffo_0,2008,0.07883576376546214
BEN,BEN_couffo_0,2009,0.07769281373795756
BEN,BEN_couffo_0,2010,0.07654986371045298
BEN,BEN_couffo_0,2011,0.07540691368294841
BEN,BEN_couffo_0,2012,0.07426396365544381
BEN,BEN_couffo_0,2013,0.07290579210321214
BEN,BEN_couffo_0,2014,0.07154762055098046
BEN,BEN_couffo_0,2015,0.07018944899874878
BEN,BEN_couffo_0,2016,0.06883127744651711
BEN,BEN_couffo_0,2017,0.06747310589428546
BEN,BEN_couffo_0,2018,0.06611493434205379
BEN,BEN_couffo_0,2019,0.06611493434205379
BEN,BEN_couffo_0,2020,0.06611493434205379
BEN,BEN_couffo_0,2021,0.06611493434205379
BEN,BEN_couffo_0,2022,0.06611493434205379
BEN,BEN_couffo_0,2023,0.06611493434205379
BEN,BEN_couffo_0,2024,0.06611493434205379
BEN,BEN_couffo_0,2025,0.06611493434205379
BEN,BEN_couffo_0,2026,0.06611493434205379
BEN,BEN_couffo_0,2027,0.06611493434205379
BEN,BEN_couffo_0,2028,0.06611493434205379
BEN,BEN_couffo_0,2029,0.06611493434205379
BEN,BEN_couffo_0,2030,0.06611493434205379
BEN,BEN_donga_0,2000,0.041330364480524094
BEN,BEN_donga_0,2001,0.041330364480524094
BEN,BEN_donga_0,2002,0.041330364480524094
BEN,BEN_donga_0,2003,0.041330364480524094
BEN,BEN_donga_0,2004,0.041330364480524094
BEN,BEN_donga_0,2005,0.041330364480524094
BEN,BEN_donga_0,2006,0.041330364480524094
BEN,BEN_donga_0,2007,0.04122884282320664
BEN,BEN_donga_0,2008,0.041127321165889186
BEN,BEN_donga_0,2009,0.04102579950857173
BEN,BEN_donga_0,2010,0.04092427785125427
BEN,BEN_donga_0,2011,0.04082275619393683
BEN,BEN_donga_0,2012,0.04072123453661936
BEN,BEN_donga_0,2013,0.045251017242890886
BEN,BEN_donga_0,2014,0.04978079994916241
BEN,BEN_donga_0,2015,0.054310582655433925
BEN,BEN_donga_0,2016,0.05884036536170545
BEN,BEN_donga_0,2017,0.063370148067977
BEN,BEN_donga_0,2018,0.06789993077424852
BEN,BEN_donga_0,2019,0.06789993077424852
BEN,BEN_donga_0,2020,0.06789993077424852
BEN,BEN_donga_0,2021,0.06789993077424852
BEN,BEN_donga_0,2022,0.06789993077424852
BEN,BEN_donga_0,2023,0.06789993077424852
BEN,BEN_donga_0,2024,0.06789993077424852
BEN,BEN_donga_0,2025,0.06789993077424852
BEN,BEN_donga_0,2026,0.06789993077424852
BEN,BEN_donga_0,2027,0.06789993077424852
BEN,BEN_donga_0,2028,0.06789993077424852
BEN,BEN_donga_0,2029,0.06789993077424852
BEN,BEN_donga_0,2030,0.06789993077424852
BEN,BEN_littoral_0,2000,0.06568825166482237
BEN,BEN_littoral_0,2001,0.06568825166482237
BEN,BEN_littoral_0,2002,0.06568825166482237
BEN,BEN_littoral_0,2003,0.06568825166482237
BEN,BEN_littoral_0,2004,0.06568825166482237
BEN,BEN_littoral_0,2005,0.06568825166482237
BEN,BEN_littoral_0,2006,0.06568825166482237
BEN,BEN_littoral_0,2007,0.0733194854917772
BEN,BEN_littoral_0,2008,0.080950719318732
BEN,BEN_littoral_0,2009,0.08858195314568681
BEN,BEN_littoral_0,2010,0.09621318697264164
BEN,BEN_littoral_0,2011,0.10384442079959648
BEN,BEN_littoral_0,2012,0.11147565462655128
BEN,BEN_littoral_0,2013,0.09996924040574441
BEN,BEN_littoral_0,2014,0.08846282618493755
BEN,BEN_littoral_0,2015,0.07695641196413067
BEN,BEN_littoral_0,2016,0.0654499977433238
BEN,BEN_littoral_0,2017,0.05394358352251696
BEN,BEN_littoral_0,2018,0.042437169301710084
BEN,BEN_littoral_0,2019,0.042437169301710084
BEN,BEN_littoral_0,2020,0.042437169301710084
BEN,BEN_littoral_0,2021,0.042437169301710084
BEN,BEN_littoral_0,2022,0.042437169301710084
BEN,BEN_littoral_0,2023,0.042437169301710084
BEN,BEN_littoral_0,2024,0.042437169301710084
BEN,BEN_littoral_0,2025,0.042437169301710084
BEN,BEN_littoral_0,2026,0.042437169301710084
BEN,BEN_littoral_0,2027,0.042437169301710084
BEN,BEN_littoral_0,2028,0.042437169301710084
BEN,BEN_littoral_0,2029,0.042437169301710084
BEN,BEN_littoral_0,2030,0.042437169301710084
BEN,BEN_mono_0,2000,0.057447006058585194
BEN,BEN_mono_0,2001,0.057447006058585194
BEN,BEN_mono_0,2002,0.057447006058585194
BEN,BEN_mono_0,2003,0.057447006058585194
BEN,BEN_mono_0,2004,0.057447006058585194
BEN,BEN_mono_0,2005,0.057447006058585194
BEN,BEN_mono_0,2006,0.057447006058585194
BEN,BEN_mono_0,2007,0.05660005936792783
BEN,BEN_mono_0,2008,0.05575311267727043
BEN,BEN_mono_0,2009,0.05490616598661305
BEN,BEN_mono_0,2010,0.05405921929595567
BEN,BEN_mono_0,2011,0.05321227260529829
BEN,BEN_mono_0,2012,0.0523653259146409
BEN,BEN_mono_0,2013,0.05112955569107698
BEN,BEN_mono_0,2014,0.04989378546751306
BEN,BEN_mono_0,2015,0.048658015243949124
BEN,BEN_mono_0,2016,0.04742224502038521
BEN,BEN_mono_0,2017,0.04618647479682131
BEN,BEN_mono_0,2018,0.04495070457325739
BEN,BEN_mono_0,2019,0.04495070457325739
BEN,BEN_mono_0,2020,0.04495070457325739
BEN,BEN_mono_0,2021,0.04495070457325739
BEN,BEN_mono_0,2022,0.04495070457325739
BEN,BEN_mono_0,2023,0.04495070457325739
BEN,BEN_mono_0,2024,0.04495070457325739
BEN,BEN_mono_0,2025,0.04495070457325739
BEN,BEN_mono_0,2026,0.04495070457325739
BEN,BEN_mono_0,2027,0.04495070457325739
BEN,BEN_mono_0,2028,0.04495070457325739
BEN,BEN_mono_0,2029,0.04495070457325739
BEN,BEN_mono_0,2030,0.04495070457325739
BEN,BEN_ouémé_0,2000,0.13934410312629972
BEN,BEN_ouémé_0,2001,0.13934410312629972
BEN,BEN_ouémé_0,2002,0.13934410312629972
BEN,BEN_ouémé_0,2003,0.13934410312629972
BEN,BEN_ouémé_0,2004,0.13934410312629972
BEN,BEN_ouémé_0,2005,0.13934410312629972
BEN,BEN_ouémé_0,2006,0.13934410312629972
BEN,BEN_ouémé_0,2007,0.13781115540040598
BEN,BEN_ouémé_0,2008,0.13627820767451215
BEN,BEN_ouémé_0,2009,0.13474525994861836
BEN,BEN_ouémé_0,2010,0.1332123122227246
BEN,BEN_ouémé_0,2011,0.13167936449683085
BEN,BEN_ouémé_0,2012,0.13014641677093702
BEN,BEN_ouémé_0,2013,0.12308170028545042
BEN,BEN_ouémé_0,2014,0.1160169837999638
BEN,BEN_ouémé_0,2015,0.10895226731447716
BEN,BEN_ouémé_0,2016,0.10188755082899055
BEN,BEN_ouémé_0,2017,0.09482283434350397
BEN,BEN_ouémé_0,2018,0.08775811785801736
BEN,BEN_ouémé_0,2019,0.08775811785801736
BEN,BEN_ouémé_0,2020,0.08775811785801736
BEN,BEN_ouémé_0,2021,0.08775811785801736
BEN,BEN_ouémé_0,2022,0.08775811785801736
BEN,BEN_ouémé_0,2023,0.08775811785801736
BEN,BEN_ouémé_0,2024,0.08775811785801736
BEN,BEN_ouémé_0,2025,0.08775811785801736
BEN,BEN_ouémé_0,2026,0.08775811785801736
BEN,BEN_ouémé_0,2027,0.08775811785801736
BEN,BEN_ouémé_0,2028,0.08775811785801736
BEN,BEN_ouémé_0,2029,0.08775811785801736
BEN,BEN_ouémé_0,2030,0.08775811785801736
BEN,BEN_plateau_0,2000,0.05133036432725976
BEN,BEN_plateau_0,2001,0.05133036432725976
BEN,BEN_plateau_0,2002,0.05133036432725976
BEN,BEN_plateau_0,2003,0.05133036432725976
BEN,BEN_plateau_0,2004,0.05133036432725976
BEN,BEN_plateau_0,2005,0.05133036432725976
BEN,BEN_plateau_0,2006,0.05133036432725976
BEN,BEN_plateau_0,2007,0.054082239389021056
BEN,BEN_plateau_0,2008,0.056834114450782326
BEN,BEN_plateau_0,2009,0.05958598951254361
BEN,BEN_plateau_0,2010,0.06233786457430489
BEN,BEN_plateau_0,2011,0.0650897396360662
BEN,BEN_plateau_0,2012,0.06784161469782746
BEN,BEN_plateau_0,2013,0.06703932951781955
BEN,BEN_plateau_0,2014,0.06623704433781163
BEN,BEN_plateau_0,2015,0.06543475915780371
BEN,BEN_plateau_0,2016,0.0646324739777958
BEN,BEN_plateau_0,2017,0.06383018879778792
BEN,BEN_plateau_0,2018,0.06302790361778
BEN,BEN_plateau_0,2019,0.06302790361778
BEN,BEN_plateau_0,2020,0.06302790361778
BEN,BEN_plateau_0,2021,0.06302790361778
BEN,BEN_plateau_0,2022,0.06302790361778
BEN,BEN_plateau_0,2023,0.06302790361778
BEN,BEN_plateau_0,2024,0.06302790361778
BEN,BEN_plateau_0,2025,0.06302790361778
BEN,BEN_plateau_0,2026,0.06302790361778
BEN,BEN_plateau_0,2027,0.06302790361778
BEN,BEN_plateau_0,2028,0.06302790361778
BEN,BEN_plateau_0,2029,0.06302790361778
BEN,BEN_plateau_0,2030,0.06302790361778
BEN,BEN_zou_0,2000,0.11025230206481852
BEN,BEN_zou_0,2001,0.11025230206481852
BEN,BEN_zou_0,2002,0.11025230206481852
BEN,BEN_zou_0,2003,0.11025230206481852
BEN,BEN_zou_0,2004,0.11025230206481852
BEN,BEN_zou_0,2005,0.11025230206481852
BEN,BEN_zou_0,2006,0.11025230206481852
BEN,BEN_zou_0,2007,0.10715267191517784
BEN,BEN_zou_0,2008,0.10405304176553709
BEN,BEN_zou_0,2009,0.10095341161589638
BEN,BEN_zou_0,2010,0.09785378146625567
BEN,BEN_zou_0,2011,0.09475415131661497
BEN,BEN_zou_0,2012,0.09165452116697424
BEN,BEN_zou_0,2013,0.0922416069460853
BEN,BEN_zou_0,2014,0.09282869272519634
BEN,BEN_zou_0,2015,0.09341577850430738
BEN,BEN_zou_0,2016,0.09400286428341842
BEN,BEN_zou_0,2017,0.0945899500625295
BEN,BEN_zou_0,2018,0.09517703584164056
BEN,BEN_zou_0,2019,0.09517703584164056
BEN,BEN_zou_0,2020,0.09517703584164056
BEN,BEN_zou_0,2021,0.09517703584164056
BEN,BEN_zou_0,2022,0.09517703584164056
BEN,BEN_zou_0,2023,0.09517703584164056
BEN,BEN_zou_0,2024,0.09517703584164056
BEN,BEN_zou_0,2025,0.09517703584164056
BEN,BEN_zou_0,2026,0.09517703584164056
BEN,BEN_zou_0,2027,0.09517703584164056
BEN,BEN_zou_0,2028,0.09517703584164056
BEN,BEN_zou_0,2029,0.09517703584164056
BEN,BEN_zou_0,2030,0.09517703584164056
BFA,BFA_boucle du mouhoun_0,2000,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2001,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2002,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2003,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2004,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2005,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2006,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2007,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2008,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2009,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2010,0.11886338522798605
BFA,BFA_boucle du mouhoun_0,2011,0.11679416746742485
BFA,BFA_boucle du mouhoun_0,2012,0.11472494970686363
BFA,BFA_boucle du mouhoun_0,2013,0.1126557319463024
BFA,BFA_boucle du mouhoun_0,2014,0.11058651418574121
BFA,BFA_boucle du mouhoun_0,2015,0.10851729642517999
BFA,BFA_boucle du mouhoun_0,2016,0.10644807866461876
BFA,BFA_boucle du mouhoun_0,2017,0.10437886090405755
BFA,BFA_boucle du mouhoun_0,2018,0.10230964314349635
BFA,BFA_boucle du mouhoun_0,2019,0.10024042538293514
BFA,BFA_boucle du mouhoun_0,2020,0.09817120762237391
BFA,BFA_boucle du mouhoun_0,2021,0.0961019898618127
BFA,BFA_boucle du mouhoun_0,2022,0.0961019898618127
BFA,BFA_boucle du mouhoun_0,2023,0.0961019898618127
BFA,BFA_boucle du mouhoun_0,2024,0.0961019898618127
BFA,BFA_boucle du mouhoun_0,2025,0.0961019898618127
BFA,BFA_boucle du mouhoun_0,2026,0.0961019898618127
BFA,BFA_boucle du mouhoun_0,2027,0.0961019898618127
BFA,BFA_boucle du mouhoun_0,2028,0.0961019898618127
BFA,BFA_boucle du mouhoun_0,2029,0.0961019898618127
BFA,BFA_boucle du mouhoun_0,2030,0.0961019898618127
BFA,BFA_cascades_0,2000,0.03706062823761323
BFA,BFA_cascades_0,2001,0.03706062823761323
BFA,BFA_cascades_0,2002,0.03706062823761323
BFA,BFA_cascades_0,2003,0.03706062823761323
BFA,BFA_cascades_0,2004,0.03706062823761323
BFA,BFA_cascades_0,2005,0.03706062823761323
BFA,BFA_cascades_0,2006,0.03706062823761323
BFA,BFA_cascades_0,2007,0.03706062823761323
BFA,BFA_cascades_0,2008,0.03706062823761323
BFA,BFA_cascades_0,2009,0.03706062823761323
BFA,BFA_cascades_0,2010,0.03706062823761323
BFA,BFA_cascades_0,2011,0.03642481062768242
BFA,BFA_cascades_0,2012,0.035788993017751604
BFA,BFA_cascades_0,2013,0.03515317540782077
BFA,BFA_cascades_0,2014,0.03451735779788996
BFA,BFA_cascades_0,2015,0.033881540187959136
BFA,BFA_cascades_0,2016,0.03324572257802832
BFA,BFA_cascades_0,2017,0.0326099049680975
BFA,BFA_cascades_0,2018,0.031974087358166675
BFA,BFA_cascades_0,2019,0.031338269748235864
BFA,BFA_cascades_0,2020,0.03070245213830504
BFA,BFA_cascades_0,2021,0.03006663452837422
BFA,BFA_cascades_0,2022,0.03006663452837422
BFA,BFA_cascades_0,2023,0.03006663452837422
BFA,BFA_cascades_0,2024,0.03006663452837422
BFA,BFA_cascades_0,2025,0.03006663452837422
BFA,BFA_cascades_0,2026,0.03006663452837422
BFA,BFA_cascades_0,2027,0.03006663452837422
BFA,BFA_cascades_0,2028,0.03006663452837422
BFA,BFA_cascades_0,2029,0.03006663452837422
BFA,BFA_cascades_0,2030,0.03006663452837422
BFA,BFA_centre_0,2000,0.0839037154955253
BFA,BFA_centre_0,2001,0.0839037154955253
BFA,BFA_centre_0,2002,0.0839037154955253
BFA,BFA_centre_0,2003,0.0839037154955253
BFA,BFA_centre_0,2004,0.0839037154955253
BFA,BFA_centre_0,2005,0.0839037154955253
BFA,BFA_centre_0,2006,0.0839037154955253
BFA,BFA_centre_0,2007,0.0839037154955253
BFA,BFA_centre_0,2008,0.0839037154955253
BFA,BFA_centre_0,2009,0.0839037154955253
BFA,BFA_centre_0,2010,0.0839037154955253
BFA,BFA_centre_0,2011,0.0902461592631958
BFA,BFA_centre_0,2012,0.09658860303086629
BFA,BFA_centre_0,2013,0.10293104679853675
BFA,BFA_centre_0,2014,0.10927349056620725
BFA,BFA_centre_0,2015,0.11561593433387772
BFA,BFA_centre_0,2016,0.12195837810154819
BFA,BFA_centre_0,2017,0.12830082186921868
BFA,BFA_centre_0,2018,0.13464326563688916
BFA,BFA_centre_0,2019,0.14098570940455968
BFA,BFA_centre_0,2020,0.14732815317223014
BFA,BFA_centre_0,2021,0.15367059693990062
BFA,BFA_centre_0,2022,0.15367059693990062
BFA,BFA_centre_0,2023,0.15367059693990062
BFA,BFA_centre_0,2024,0.15367059693990062
BFA,BFA_centre_0,2025,0.15367059693990062
BFA,BFA_centre_0,2026,0.15367059693990062
BFA,BFA_centre_0,2027,0.15367059693990062
BFA,BFA_centre_0,2028,0.15367059693990062
BFA,BFA_centre_0,2029,0.15367059693990062
BFA,BFA_centre_0,2030,0.15367059693990062
BFA,BFA_centre-est_0,2000,0.07708648561434808
BFA,BFA_centre-est_0,2001,0.07708648561434808
BFA,BFA_centre-est_0,2002,0.07708648561434808
BFA,BFA_centre-est_0,2003,0.07708648561434808
BFA,BFA_centre-est_0,2004,0.07708648561434808
BFA,BFA_centre-est_0,2005,0.07708648561434808
BFA,BFA_centre-est_0,2006,0.07708648561434808
BFA,BFA_centre-est_0,2007,0.07708648561434808
BFA,BFA_centre-est_0,2008,0.07708648561434808
BFA,BFA_centre-est_0,2009,0.07708648561434808
BFA,BFA_centre-est_0,2010,0.07708648561434808
BFA,BFA_centre-est_0,2011,0.0797888000382647
BFA,BFA_centre-est_0,2012,0.0824911144621813
BFA,BFA_centre-est_0,2013,0.08519342888609789
BFA,BFA_centre-est_0,2014,0.08789574331001451
BFA,BFA_centre-est_0,2015,0.0905980577339311
BFA,BFA_centre-est_0,2016,0.0933003721578477
BFA,BFA_centre-est_0,2017,0.09600268658176431
BFA,BFA_centre-est_0,2018,0.09870500100568091
BFA,BFA_centre-est_0,2019,0.10140731542959754
BFA,BFA_centre-est_0,2020,0.10410962985351412
BFA,BFA_centre-est_0,2021,0.10681194427743072
BFA,BFA_centre-est_0,2022,0.10681194427743072
BFA,BFA_centre-est_0,2023,0.10681194427743072
BFA,BFA_centre-est_0,2024,0.10681194427743072
BFA,BFA_centre-est_0,2025,0.10681194427743072
BFA,BFA_centre-est_0,2026,0.10681194427743072
BFA,BFA_centre-est_0,2027,0.10681194427743072
BFA,BFA_centre-est_0,2028,0.10681194427743072
BFA,BFA_centre-est_0,2029,0.10681194427743072
BFA,BFA_centre-est_0,2030,0.10681194427743072
BFA,BFA_centre-nord_0,2000,0.07870916752476753
BFA,BFA_centre-nord_0,2001,0.07870916752476753
BFA,BFA_centre-nord_0,2002,0.07870916752476753
BFA,BFA_centre-nord_0,2003,0.07870916752476753
BFA,BFA_centre-nord_0,2004,0.07870916752476753
BFA,BFA_centre-nord_0,2005,0.07870916752476753
BFA,BFA_centre-nord_0,2006,0.07870916752476753
BFA,BFA_centre-nord_0,2007,0.07870916752476753
BFA,BFA_centre-nord_0,2008,0.07870916752476753
BFA,BFA_centre-nord_0,2009,0.07870916752476753
BFA,BFA_centre-nord_0,2010,0.07870916752476753
BFA,BFA_centre-nord_0,2011,0.08019714054959208
BFA,BFA_centre-nord_0,2012,0.08168511357441663
BFA,BFA_centre-nord_0,2013,0.08317308659924115
BFA,BFA_centre-nord_0,2014,0.0846610596240657
BFA,BFA_centre-nord_0,2015,0.08614903264889023
BFA,BFA_centre-nord_0,2016,0.08763700567371477
BFA,BFA_centre-nord_0,2017,0.0891249786985393
BFA,BFA_centre-nord_0,2018,0.09061295172336385
BFA,BFA_centre-nord_0,2019,0.0921009247481884
BFA,BFA_centre-nord_0,2020,0.09358889777301294
BFA,BFA_centre-nord_0,2021,0.09507687079783747
BFA,BFA_centre-nord_0,2022,0.09507687079783747
BFA,BFA_centre-nord_0,2023,0.09507687079783747
BFA,BFA_centre-nord_0,2024,0.09507687079783747
BFA,BFA_centre-nord_0,2025,0.09507687079783747
BFA,BFA_centre-nord_0,2026,0.09507687079783747
BFA,BFA_centre-nord_0,2027,0.09507687079783747
BFA,BFA_centre-nord_0,2028,0.09507687079783747
BFA,BFA_centre-nord_0,2029,0.09507687079783747
BFA,BFA_centre-nord_0,2030,0.09507687079783747
BFA,BFA_centre-ouest_0,2000,0.07988266371917206
BFA,BFA_centre-ouest_0,2001,0.07988266371917206
BFA,BFA_centre-ouest_0,2002,0.07988266371917206
